average_stars,compliments,elite,fans,friends,name,review_count,type,user_id,votes,yelping_since
4.33,{},[],0,['wZ3AuqigBgyJrg7CemV73Q'],Nick,12,user,gyHcpw606tE1_uk-qL6MpA,"{'funny': 0, 'useful': 1, 'cool': 0}",2013-07
3.64,{},[],0,"['T-BG6W9KNIVxAVuTEhnUYg', 'lC0KGXmIhyjzghBUlVnkhQ', 'HCbgsYUbO0rWB7XX6sx-KQ', 'drRugzkLevnxesb6ppMyTg']",Gary,10,user,DQLwr7t7n_GiINnb9HGGbw,"{'funny': 2, 'useful': 11, 'cool': 0}",2008-11
3.669999999999999,{},[],0,[],Martha,3,user,zOQgC6woptAkxI9yYNjt5g,"{'funny': 4, 'useful': 2, 'cool': 2}",2012-09
3.25,"{'plain': 1, 'hot': 1}",[],1,"['ZEj9R_Uk66NccaEXH_TydA', '5tAOcCSB8g1BkkAISDVmRg', '_46Sn7OmqF-odwJgfyPESw', 'fquGtSwMfJzE0SeFRQ-p6g', 'E-WXmChls4IN24_P3Z_7Ig', 'q_XOBqggsO1eCTiVREfegg', 'u-TV7_bFsqVzgoIQeeckaw', 'NfyrHToGY6aJu22U9oS8Xg', 'XuQ72ziBzM_2-oeB4N2VEw', 'z2ejLj2YmHjMzrpKxrAO5Q', 'uJSgczgO2M7DNdqD6fZYRQ', 'B_KJC2uXlvnIHS-zAglSRA', 'ibMEgAuUvNFvgUJhmOGzrQ', 'efyYRnHbnXnbdgZjrtRD6g', '6IZMqLK4MB4ZuqHgplX6eA', '6_TqLAbv5f3RlCsPzfn2Eg', '_jEvw-Z5jCr1SStzxegWBQ', '_6bFXoUrzam_1SzP3bFLXA', 'PeNFNchLEkZ_BsUFdZdYnA', 'wZ1064UNLdhO5Q9UAzmRCA', '0Y2N69rWlCMUygfOkJUA-w', 'pX58x1zHpcl_Rc2nrggHKw', 'QaBBowAObkMUICaVNBi4yg', 's1EYFxGfF_xL9-cbPMkibw', 'PCRAjVWfPZzvcn9rmIFPfQ', '0zxldgAVDW49JUYUXFuWwQ', 'Wl9Fj4gnqU2dJbty1haPag', '-T_m-1SuNm0p4yca1YBdPA', '9DkI8qqwInvZidF-wpPjUg', '43oy6CzWfb93ETUUVdPYdA', 'SBd6TE-1NAOy481gTEScCg', '9ntqvF_Yy0s0G5LUi1IjJA', 'reWQXtUOqmycXVxWzGaooA', 'xmE5urD-JABAc3fsArlZQg', 'SqeHqldQ6uROrAA2MeiZ_w', '0WB76Ub3HOlPeOtLpL8s6g', 'VhjOp3cSUDo0iPE96f-kNw', 'ErwP2b3A55jfkcv8uJXVIw', 'r-38589SpAkyUznjy_tbfw', 'd0rARHvEAom_fqlqVKrzcg', 'rWTK2DA0FpVWB2iwxRVq1g', 'tOvHSfPvt0Yjg23hK8-cSA', 'lPuyzkop3hUaohgHvwidwg', 'ZuiBUV6l_hc8NOCi8O5MLA', 'lVBAerGvbVCptiMeWZNVLg', 'KlboDlkgEh9Phy9zhWK3yg', '7SAgC_h3lPEIE5ntLlxuJg', 'y3K-uWyuzCTodLBCE1Ap7g', 'NVqzpV28begXMyTY7PSNBA', '8OI7uBQlyIJNlaHA-kxjQg', 'rmJYsRNWgyuQHcIKFHQ_cA', 'D6wb_lgkyQ3lUK7ub8jA0A', 'nHy8YjkIGnS-JZU3_MCJbQ', 'n16toC5VqHb9_0wj73dGWw', 'PSIb8JrQoQmYBksnY37Sig', '9CcSOwbj7PNy9FyHFtmI1A', 'jrZhYhayNpRCd_f4CaJ5NA', 'CIm5X2_K84pE6dqi1mfi0A', 'SMktVh0XEOcHrCu5eHufRQ', 'jYQFcwbB_JjsNRY8LFieVA', 'hBpOVouxmN3ruy4bmt8dfw', 'hxtByTlMJ2_Y0jutqETl8A', 'Kgwjr6K09cvN8lhUjy_7lg', 'JOSrl0MZ1SH1LuRuWMrlcA', 'zLktEJQ-PwD-aByEB9pUww', 'ddcNFEFG7aFJy6y-0FfHfw']",Gabe,8,user,_3Bj_k8C_Fz-vziwzl_wZQ,"{'funny': 2, 'useful': 12, 'cool': 4}",2010-10
3.7,"{'profile': 1, 'cool': 2}",[],1,"['LlUzblYUPtXJ4jThk2tI0Q', 'yrRvVqjJlPmTuQsZ7hNV8g', '2nEfuLuGbafxEUIpQJ7VmA']",Anne,22,user,FsNGU5nLCg3ujXPXniCpUA,"{'funny': 5, 'useful': 18, 'cool': 6}",2010-11
3.25,"{'profile': 4, 'funny': 1, 'plain': 8, 'writer': 4, 'note': 5, 'hot': 4, 'cool': 8, 'more': 5}","[2011, 2012, 2013, 2014]",6,"['fmWyb9q_6MTuun75J-tr1A', 'Iv8YYEYhldRQMF6nXxULdA', 'xAL7BdyDg4YtXImBaWBMgA', 'RRsSyPHPBi9kWlsgMOChvw', 'daj73W0tjUZNkOfGKlh4Rg', 'hWqovcXEf2QucSKGeFcnQw', 'spJUPXI7QaIctU0FO5c42w', 'BKo0QW3LGBzAZug4doJrgA', 'xiquU6m487SEJ4l_ZqACNw', 'baQVzpnc1f9JmMpyGAHn4A', 'eAq_2RBtk_zmRy1_tEvnPw', 'Q_95m39STn1mDPL2umYLjw', 'DfLoud0VM7TZJaRp7HtRcA', 'amVWvRaj1XRM6DWG0DriIw', 'Lw99LHT54yb7ED0qlgujeg', 'cqNl-Nus51j6AO9Gd3tHsQ', '8FWFpTkIxs8wFqioZ7uX-A', 'hBD_m8ElgHF0vcBXu1nx-A', 'YvwVEwwTs9dkrTdrgTHzMw', 'QLPRpBg148jdniSzAbfnjQ']",Nancy,157,user,5WZuTdb_zPHNZeT7VlYE2Q,"{'funny': 41, 'useful': 168, 'cool': 66}",2009-12
4.219999999999999,{},[],0,[],SoCal,8,user,43JpQ8LGfpWq3qI8XlURnA,"{'funny': 2, 'useful': 11, 'cool': 1}",2012-06
5.0,{},[],0,[],Chrissy,1,user,R6X_VEZixNFPmd4HEf2tkw,"{'funny': 0, 'useful': 1, 'cool': 1}",2010-08
5.0,{},[],0,[],Peter,1,user,MjXxaqXNMZedlmfMQ66vYg,"{'funny': 0, 'useful': 0, 'cool': 0}",2011-08
4.0,{},[],0,[],Yvette,9,user,NG6ZcwG2gwlAO6FIsazQLA,"{'funny': 0, 'useful': 0, 'cool': 0}",2012-10
2.85,"{'plain': 1, 'hot': 1}",[],0,"['a97oGVegMiFF2vmsTxMH7A', 'b927p9pWxM9EYoNr_6PxYQ', 'T8b2ZfgQR_mcCvfGVsKKrQ', 'WehFzm669jOnrAawYgy8lQ']",Amber,13,user,E6rPuzx1ampy7DYvYtVdog,"{'funny': 3, 'useful': 28, 'cool': 1}",2008-12
3.75,"{'profile': 1, 'funny': 5, 'cute': 3, 'plain': 7, 'writer': 5, 'note': 11, 'photos': 2, 'hot': 4, 'cool': 13, 'more': 1}","[2010, 2011, 2012]",5,"['t4WjAyoEhimVygKKi1Rf_Q', 'PwhszSOUWY3zR4kRWOC_sQ', '4zTJTerTnVGVbmb9IBjcOg', 'CbHOA0kxTc1_tm4DJubeiA', 'fr3HXiNw5JiIIspADCS5gA', '6kBCloUqBqyO3BacTl7FlQ', 'T9L4EaQEl67417WXDIyRfw', 'ylg8C8GDRGpFn9WLQQaxuw', 'J1ATkrYS0IUkV4u-bkltgA', 'vBewGw3Pdv8BTlEEf1DiTA', 'thhF21wiYgd11e6Dnd4VgA', 'rcW4E3oasBI8nJWq6VhAQA']",Ellen,183,user,PIDQ83YjhT7IG9gHadeC8w,"{'funny': 47, 'useful': 240, 'cool': 68}",2008-01
4.179999999999999,{'writer': 1},[],0,[],Lloyd,12,user,Aa3cjp7srWZIav2Bi7tqYA,"{'funny': 1, 'useful': 13, 'cool': 2}",2012-06
3.7,"{'profile': 3, 'funny': 22, 'cute': 10, 'plain': 34, 'writer': 8, 'note': 27, 'photos': 9, 'hot': 55, 'cool': 75, 'more': 6}","[2012, 2013, 2014]",8,"['Bn4sJUTtKFZQt0FKHF2Adw', 'IsVIVpgV7VralvYD4DEQYg', 'L3YVTmTV96Who9VY3w7Zzw', 'lxZSVeJz6KEBW1nlA3JKJg', '7uxXuCcpw9-mUS3OJVw8aQ', 'p64irD26M0-tgKj0z1jgKw', '9VZu4VFAm68DSVaAfQYkWQ', '0ucrTTwY6hkK-G-VLA0BeQ', 'w6Vv-kldGpmvSGqXvTbAdQ', 'HtE-R8yRUXWdz97rzJy92Q', 'QxttPPZH6JLB9BmAWl0piQ', '4vBnNaJYrMVn9WSuBD6jXA', '77s2qg6JOqXy69stUku6ew', 'ZD7FUp1hau5GrNUYHd8Mkw', 'nADIxfovhb5Dj6nPoZwHGg', 'JHkI6K0hyzOGcmSbZhE56g', 'OMB8Y_DOaB21vCXa-cruwg', 'u5YRZaGMzQ4KJW1mp4etlA', 'eOBEpgpXvc0JlEM_FcAi9A', 'C3xoIPpa7O6pjX9rZOaeHA', 'hWppcHj47iKCf_iAl-6_ng', 'okZRkcByZiHSlGtAx2HcGQ', '3MZHp0hQvnTatj8Q21Gi-g', '3lrK8QNeaJ0jAf1oo6_bAQ', '0w7JnJGWHHfw9faMQ6ZDTg', '044ayfuEbad7SKyM_c0OZw', 'F9T6m1YdRFreyKDufcyoOQ', 'IGkoathSlJmIOBDGo9vUZg', '-ANkfLbDf8aiBQ7vywIL6w', 'nKoB5cWZHXYUIUcQsUDogA', 'TLj3XaclA7V4ldJ5yNP-9Q', '8E0DGec8LNn6oDmPHmj-mg', 'y8ZCNq8HSGDSx7Vm-NYEOw', 'XmGVYd1mGM6XToE-7yXQLQ', 'gaaBRU3KCsL4OIM6Vjxyng', 'RCwVj-J46l1KOhYNskBzIA', 'kCTnDWHBiBktXougIKRMtA', 'bp79GmPohfvGK8pQv9GkEw', '7z6uuJ3fuaurG4dmdGidJw', '5SsErHoZbtw14Rj-QwkW6g', '6lWkVbicE_V8wRT3vehTdQ', 'Tu6tfhQBJXYYIxigsQC7mg', 'PskUkspb1_Lf7XnT_Z_zig', 'asVOf6vmcEUQGTfcVCPH0Q', 'BCZlrZ7m0WVW2zb0KrrjxQ', '9kRjgUNKvICfG2pH4BY6Eg', 'VysCH2SU35qN5WlWJxujsw', 'pTqo5DhBWZkgYWVGyJicQw', 'ieE_ibA6E2uIvFElWvE_iw', 'TEoY60poY_5k82q_w9zt5A', 'wrlNI1fchl_BjWYlooC0Sg', 'CInFos81Gf4dkBJQL-1jGg', 'lHHwLi_YZuDSfdlSShFkug', 'Z1w2MKGX4Gus6LbOzDEIsw', '6R80N0O5E3FJ42f94O5RPg', 'RjlwTa9WssnL6QUUkwQ9Aw', '5UUUuOlQ3Kn40OpeBJpMoQ', 'FcUBLLGWSSxg4mPh5uwseA', 'yBHAEU3gwHT4xnB55oKZPQ', 'JZURyVv9p-QgyrbK2zGgrg', 'qhooXf7Uh8NP3mX6YG3Drw', 'neOOSMNWcVL0o2Xwb0goVg', 't3rZpAy4CrPi3kuJGfuCTA', 'b-u85eePnSX5XtfEzIz7gg', 'aaton9Cy93Ae-7Kr-OEr9g', '6IHcb7PC6qiYR9qEsBieVQ', 'sFJz5EtnpeyQGPfurL4ZrA', 'ZK3PSm_CwSIW3RYMZJ_g6w', 'V-zKwosGezcy9r4zBJULSw', 'Cou_YSIS7ZaQH6QqYdmtXA', 'qVJwtoWOlqgDRndJ83OUEw', 'JbAeIYc89Sk8SWmrBCJs9g', 'qKDZaQl0VhiTEql9yRk9LQ', 'Ti86eeLrIhpNHDpjbla_fA', 'nbKnYDTh8BdXYiBwNOyBnQ', 'WTEcPmeEf5Pqv7diNm4wuA', '_7jaHaOJmoEkjaCd9ZzCnA', 'ifApiOdFgQgrnFHCVnXPrQ', 'bQFc-XPADLUDLEEtSmnDwQ', 'MfhoYW96OfXcjF4TgvxawQ', 'iw2b-ya2MuS0QZnVq5_axQ', 'MoXvLeOKFJINuNbSKW8U6w', 'wYPTmPe95linxD0cV0WaVQ']",Carla,302,user,xaEtXJM62xy-jdGyevR7VQ,"{'funny': 196, 'useful': 292, 'cool': 197}",2007-06
3.71,"{'profile': 2, 'funny': 1, 'cute': 2, 'plain': 12, 'writer': 16, 'list': 1, 'note': 10, 'photos': 7, 'hot': 13, 'cool': 16, 'more': 1}","[2009, 2010, 2011, 2012, 2013]",30,"['F9T6m1YdRFreyKDufcyoOQ', '9eQkqRBSJvpedQNz_hhY3A', 'AO7fRv6Wq-322AZXAWbgXw', 'HW-cL93tvU7qng1sZueKWw', 'GO11d7wyai9DVtHGV52OcQ', '2xl5reFNGc1w8qUmc6ZPxQ', 'saiZmxzBIowJbMgPBW1Now', 'yHfpcbEaVBkFokujgUKPHA', 'Fm1kLWF2t8DdvIMs0zW2aA', 'spJUPXI7QaIctU0FO5c42w', 'DqekGNe2lrLV4UI0V5-gcA', 'J1ATkrYS0IUkV4u-bkltgA', 'xiquU6m487SEJ4l_ZqACNw', 'TmvqI-IT23ogzdp05ctVhw', 'b-u85eePnSX5XtfEzIz7gg', 'FBxVcyJG6IsxiEhTT2L6bQ', 'qFZutiyDzCtQV50RPQoJJw', 'ke14jJsOJIylNpjsV4Dhqw', 'l6V3gp6pqiItXfO9J5qs7w', 'dXRrb0Df_c_HhfB0C6_GoQ', 'WKR1O8p216GT0YDQ7EjwCg', 'vID01X739XRC0_9GrW5bFQ', 'ZsZIfow2-B7C0KH8uVDy0Q', '8Xg87Ev8mdoABB_7qW7xbw']",Sirinda,557,user,W3y88nu7xi2gtOJU96fRXA,"{'funny': 105, 'useful': 511, 'cool': 191}",2006-11
5.0,{},[],0,['_GVAV2LjUWEs9fGjslex_A'],Ron,3,user,2JWjY4rJu5_gI0nUtLLwbA,"{'funny': 0, 'useful': 1, 'cool': 0}",2012-03
4.139999999999999,{},[],0,[],Mike,7,user,8cCQNfyuh2MLq_UdirKPIQ,"{'funny': 0, 'useful': 4, 'cool': 0}",2012-10
3.799999999999999,{'more': 1},[],0,[],Ryan,10,user,i0EhhMvRU9e_sXE86sTJmA,"{'funny': 0, 'useful': 3, 'cool': 0}",2011-05
3.75,{},[],0,"['kGgAARL2UmvCcTRfiscjug', 'o4Ojrg5aFTJpdMRbol4cXg', 'NfyrHToGY6aJu22U9oS8Xg', 'Rw5EO2s6w7FkG4VWNkVelA', 'V7gW8cv78hK0oizXEQSexA', '2JOfz6G_R0hWhYTjmdorJQ', 'IaD6OBb6b_l-sSk8HAWvBg', 'sPAdeu3RmZNMZSmYGa0VEA', 'YcW7lCf7o1puCUr839UfgA', '7mBuzZxZHUjpgMggej3Oug', '7Iq-pkxtRJPZzzb7k3myHA', 'aaf3VigDwoiwQwxK624Buw', 'M-cg8raooXZKV8NsNmQGjw', 'bMcZ4L8ljSQwiz3FuqTrOQ', 'uyrxGtktweWwgtbmyCM7bg', 'QLPRpBg148jdniSzAbfnjQ', '5aZx6zAxrUpKwta_GZRH8Q', 'UKq38-9aOgEbJojosyS8gQ', 'nOfmuaInApZkYHzOyNyBuQ', '_aXMgo86mCeespWFHxC9xg', 'PSgQN4QkP6CKxd1UHXFitQ']",Patric,20,user,FfUG6pRlTmOUnG5Jh_ODgA,"{'funny': 2, 'useful': 38, 'cool': 3}",2010-06
4.71,"{'note': 1, 'cool': 1}",[],0,"['JgDkCER12uiv4lbpmkZ9VA', '4ozupHULqGyO42s3zNUzOQ', 'WIlLt501Sdamc33tv0CpoQ', 'bKuBsvxg6EaWooKaG5aFMw']",Jonathan,8,user,9ZbwFZhqWVwdbuYSP_FjWg,"{'funny': 1, 'useful': 8, 'cool': 2}",2010-12
5.0,{},[],0,['tQlxfS91_pONNpdzI6Ps7A'],Edgar,1,user,onDyLzTSuGyOOtB_KRutyw,"{'funny': 0, 'useful': 0, 'cool': 0}",2011-03
3.839999999999999,"{'funny': 2, 'plain': 14, 'writer': 1, 'note': 16, 'photos': 2, 'cool': 5}","[2012, 2013, 2014]",1,"['Pt2n4pWaTWDmFiL-C2As7A', '_eE_EQWPOQP6jKRx5I8LIA', 'nKoB5cWZHXYUIUcQsUDogA', 'bCLFdVfkAiZ7t1xDskb66Q', 'ss9YKgdPOKszHKmFGaR3ug', '4QZ3p9BjH3Jvj4JJlLe2vQ', 'cUGcUjra9HuifjOA8tKyQg', '6pzYFiWKrkXDChQXKF4Sjw', 'liiYhDAP64C8uLyixBDWdg', 'yPWj9W9lYnSXazgafWejyQ', 'tHF41BsKITKByIZa03Pfzw', 'PJwrIjggj4cx-zHwg3Bj_A', 'BSu2dQb5ksiuHEYfgHjfsg', 'RjS5qr8InS5Rcf-kAfA43g', '2XjsvRZI8W7_DV8jY0fLPQ', 'AD9J0EmKo2-xC-YvYh27wg', 'wj8xNpfUZbUNiWOePR2FYA', 'f1xhIojHbEKIIbfvCPmbMA', 'v8prSSKtN8-avfAUO0ZYkQ', 'gtp4OaYmwlrhskivnwaZzA', '9MT1DkgzEaZ7AIRNW_q8tA', '5Sj3jysDFuptZ9cl_7UZeg', 'yhf4X7lI06eF4nS07KhC8g', 'MfhoYW96OfXcjF4TgvxawQ', 'eDLPtcwyJaPDLxg2-h7rSw']",Damacio,242,user,U6JvDnogZB4Uw43EVlrafQ,"{'funny': 44, 'useful': 113, 'cool': 45}",2011-10
3.2,{},[],0,[],Nikki,6,user,OYsUIIyGi_-kSYrJ0mnpGw,"{'funny': 2, 'useful': 4, 'cool': 1}",2014-01
3.759999999999999,"{'profile': 14, 'cute': 13, 'funny': 42, 'plain': 173, 'writer': 64, 'list': 8, 'note': 62, 'photos': 17, 'hot': 117, 'cool': 188, 'more': 11}",[],46,"['w6Vv-kldGpmvSGqXvTbAdQ', 'qbE15-siwS3r44IlWpyPQA', 'Wwl_HlxMyfnPhH4iKbzdOA', '1q5gY-FkMunyaFRq6zQP2A', 'SyVS1ZskPHq728XwIZYpjQ', 'FHaG51Fyfj8xq4CNsixWwQ', 'gn3Y0mWduWrvT1hvu7fv4A', 'FQTL2l8SqT4EDLb4XMv39Q', 'IK-bpyw7JNVxkExX4eSHpA', 'fjDQRJuGj5RntECRJ1-OoQ', 'SXTW5j-F64ZSJ1XltwjByg', 'H702sppA9ttIxrQk3OHt2w', 'ac-LWMXfGE0ZMChLhYqnnA', 'kGgAARL2UmvCcTRfiscjug', '9eQkqRBSJvpedQNz_hhY3A', '9IEVc_1NCzHVMN5FSNE05w', 'ZwfeAz2a32WsaPwc5FpXHg', '3tB3AiMeqNykNiTsRfHvSQ', 'jNjtDZX4FYl_c7_6y51Xzg', 'dmc62QN7hPXdLycw1XP9Fw', 'vPWIWglt67fHWR0usmSQqQ', '2rlBbFPHyZjXSFSE8r551w', '8J4z23YzBtyMY6JW206VGQ', 'ggRFJtfy5S2DtifajCRKWg', 'nKoB5cWZHXYUIUcQsUDogA', 'NGaa4JBPXl8GzdDWWbxb7Q', '44R1syuo0et8sLtRnCojkw', 'yfe0ZNg_jHfPkHK0UdcaFA', 'Go3UGk4VrSvactI09vGdmg', 'OVG1HS7A_oxJYuXLzbvVAQ', '15BXk_MGFPkuW-FCRESFjw', 'BSTOKq5iEIuwzbe-qNzbkQ', 'euadoc7gbju3zFjB37x3Cw', 'GBeiYNUcrLOuskeLdyl4-g', 'FBhJrhax3jVTvwgI95A8nQ', '2ppmZCiCu7EBNq7tIa-QgQ', 'JLM36sYWmouJAZ2knzst7A', 't516cGH0VJ5xzI8-vvA6Nw', '6KUc5iSU3I5Yysqw2Rl60A', 'qbVAB3Xxxtc_OzsDNCmUBg', 'o5Rvj6W2PfgR80kw_OdLvg', 'eehBozGEKFFVz-2rWKy6jg', '2D6BQW5muitfWyaWq3rC7w', 'sXHgZlWIxtnDnU9UE_ekHg', '1ImIVbIEvT4y6e0BGZzebQ', 'NFkt2TPQpEbbZc-LbUqrMA', 'KPiC2Hy5Enzeesa7Mg1uOw', 'Tu6tfhQBJXYYIxigsQC7mg', '7-7aKFcWLMC_nrG0S9u79A', '7JKz2AfeKw5oTUJRR3lz8w', 'wGCU-cEYM0Ai_J6Dd8X-nw', '2xl5reFNGc1w8qUmc6ZPxQ', 'B8i4z4DyTJWVmbx6rtqy2A', 'Prsk7SiPZNfgcPyygOdGHg', 'JnViTD54wHAWDwDYUs5lnA', 'saiZmxzBIowJbMgPBW1Now', 'olT2J66OB2HFlRymvqkxZA', 'asVOf6vmcEUQGTfcVCPH0Q', '0IAOkW3KD1Dsx2hnwb0CSA', 'u00EOkApqyRP9YLlI90TKA', 'kl0zgp60RM09pySxA5NubA', 'Ys9vx9gF3MWTlapXz0HiOQ', 'V0WOxlZrIhBjcvlpszAgXg', 'pTF_l3JDYu1VBC2sJGvTvA', 'tbIQirgkcg0qT-NinWWmzQ', 'cGPWOz90aCFSuB3MZmD5Cg', '4_izvvxG8XOjEuAqL6GQgA', '0dOIBpvjn90hr_56Zi178g', 'fwsJGulnozT2U6FefsLiFw', 'VJph9rD9ESoBCeJvetZWAQ', 'VxT0Op5Q_F05Tcg3N6dluw', 'EOffNH1xPOh6WMaPQrVF7Q', 'NyhTUI7PZckz7Pff2NlUVg', '-8cQykVJmLlmMLRniTcYbQ', 'ySUWSm7KGo8WmAQKjoeWKA', 'LCf9tXxPVsDneyai4Sg21w', 'iFHk1IeIeMxL30QrH14EtQ', 'ieE_ibA6E2uIvFElWvE_iw', 'QAK7GmKL12LT0bfQ9SpA3Q', 'CRywkebZtGq0lKcbRlOPqQ', 'wAUeIS0RRhJD6JE0t9No-Q', '_46Sn7OmqF-odwJgfyPESw', 'E8OfgsjwQbOOX_8LwJmX5A', 'ImGs7eetgrfB0GRMIMc3Lg', 'CUUpi7gtqx1zojEGJ6Z5ew', 'E_w74kVmNKPJI9mupwehRg', 'TcmaOra915eto3JeL_yWtA', 'acuoEIpGPqKWvvFxWtDRVg', 'Icjho-pebXEplw0vRwAcsw', 'uI1HFHjEQrtR_vqMJTXmsQ', 'JAzJXjfXDuMpQ87QFfjrZA', 'UyC9ppvQMSrh9C3jqqbKvQ', 'bM2OTIopnFoaQGLxK2PxPg', 'XU5eUqnz8jJ_L-T4el5CAg', 'zaNMEzE10gRwmBhFk52KjA', '8tbXmjYGsYFZXk6ppuwRWQ', 'GvZU9xGM8IQ2aIz0ujYviQ', 'hHel20Ac7Ekvaa-jUokr2A', '82ZqgHOfUMV1xtpG2KfisA', 'vAX5VC7Zdk-BTxRa7CC6OQ', 'xNb8pFe99ENj8BeMsCBPcQ', 'URvYSS0-flGXQbJN3FfzFw', 'jykemU4-CaDr-8Lnei-_ZA', '5Fd93L51CcW9oiJxPPfgEQ', 'vQl1eJ2tuG3XTP9Oy2esHQ', 'fm5-O3_otnzaAFHYH4pYRw', 'gCIdcs4D0D-1OoPq88BkYg', 'blimeRPMCJggra7NOCpErA', 'NqDEujAURX95OBwCZyl-Xw', 'jNm28fLLPP85kEcXrJnGNA', 'b5smwHZs096KGsKPjfyZvw', 'KMpj7TQf2gGFwpL-EK5c7g', 'IXg8pYHhtP-Y5sdhZhp1og', 'eZbuwD3okMObLRWlFi_U5A', 'PaIsJTjP_aP_hOOvuMUjlA', 'BKo0QW3LGBzAZug4doJrgA', 'Sptc2IOKAfM3CDd5QTCAAw', 'xuti50cDNGqj4H0soDUrUw', 'C7ciXF5bvugEnoiQ22a64Q', '7oJa9gaIzIqdLLXdyNpGNQ', '_I1eQWT2VVov1yTDsHSaeA', '1xBM_EFkCwEweLeKaxFe8g', 'wbp_tQ4js95tsTYPLpw_PQ', '8j5rre5uA2TxjX8Fk9Je3Q', 'VxgiJHpr1Z6UU5mURMZ1FA', 'Zc4egf4Q_bN8-EUarnWRFg', '790JhUvCFexsA5KFReMhig', 'WJSNywtir04BgDDpZVZMpg', 'Tg953ECLcYfyUpY0rgcrJA', 'ODhV53XhesCBLJVfGsJGNA', 'nrOCJCQUgXwdUIwg8QHirw', 'SfiNyNLmW7alXejl-m_iYw', 'wcHRxsccWKHvjRCOs8sf9Q', 'jWvj2lY9JcVCBDZIvO1nWA', 'mXQJR7TUlewo-MIbm7erWg', 'rztrXG6PpAgni3BNxt-rTg', 'TmvqI-IT23ogzdp05ctVhw', '_FybQYLK8zVZ1xWPdjqMdw', 'C1NCPmIP-sXfYm5Ywhjj9A', 'QxM1Edpc_QMUqlIj2GvFCw', 'RQJSyM1GRmQhxdHrnAWmQw', 'neOOSMNWcVL0o2Xwb0goVg', 'I5tOYH0rnjDxW8ieL3TYyw', 'FbdB9KXyuvT8rC_zmqRSuQ', 'ZFaem6KoZxMy3pgZSet2rg', 'sPAdeu3RmZNMZSmYGa0VEA', 'kj4NCpx3iIf78sM4qFOPSw', 'b-u85eePnSX5XtfEzIz7gg', 'DfLoud0VM7TZJaRp7HtRcA', 'vHNtj4-I_H6nTRPUaoU5tQ', 'wQtlSOxdugtiJfB8bH1K_w', 'FBPYAlvYkqfw5BsuCsqiUw', 'Lw99LHT54yb7ED0qlgujeg', '6IHcb7PC6qiYR9qEsBieVQ', 'H4bi5dCXGnC4fReslhZ2ew', 'nWNNojXYkXRl_0_pNbtfbQ', 'uVFD1HJfRtnUdeDgw9uYLA', '-i1R_aBDLgBN36JBd9bxgw', 'iRRwoWWkZ2o3FaI7i6tcwQ', 'DLP3XfRNhTVxXlCRJpGLNA', 'qDBPXeVDyCSG1daKPjheMw', 'BQ7g1DJA3p0vHNihtHzeLQ', 'BB6wgxaYs9vcYcY35VYglA', 'V8ip1bhoMMPtHWKQWNDsYg', '79wZpMN3Y6S3UiE3za4j3g', 'RenOpB9KRRx3_MFWIzI3UQ', 'aHs0rMgKx0Sw7FFdusP0DA', 'FwzXiPL8nY3PmmHjRP1h_g', 'T8N53fAhYESlrJUMEsBenw', 'UPGk_LyD0N-EJSWP4gLaTg', 'YE5f3so-_jXeR8BWIDtBIQ', 'J302BbuNcp6co-hw7tW6vw', '9dHb8dJy0ApWf-Nf5-9m9w', 'yl3YZddzKKGdm0a71su3Xg', 'fejPzwl7riNnjdDO8lwZnA', 'ZuKkAgra4TbKGNURrkFnpQ', 'fRnnWwGlKblflhViFlo9tg', 'R5yR3y6Nlvm0TsvnHXkDSA', 'gp52zPyUkSnkIm-TciK3cw', 'tVdG7lk87cGkrw0Srewixg', 'gGlsEmMagikVjYGebBwSPQ', 'r3wE-UMb-ooPsn0805v-3w', 'GJrGPKF2xxB06Es6aH1VWg', '5bpt8Z4hxZQS5ZIxymxywg', 'VcRuZnPeE9uxM_V1a0-PMA', '4wPTpXb6HacuWVhoCSCgHg', 'GyCetkT0h2P7UqB8uHTyUA', '6BI2XAnVHwhH8LiheWHQqw', 'zZlHqWiCrCj0WKSNI1Nxlw', 'WTEcPmeEf5Pqv7diNm4wuA', 'PlSF-xO6CRh0vAzWzJlFtw', 'Z-1sKTtO2oH9sQnwJ4BdHw', 'TRvTFa63Q0go9qz9wtsVwg', 'UmZnn6B0PV4nAiWix0F4qQ', 'mK1sNalWdn3jL14lkbM7QA', 'L5DfVOZc_d87yZ4IU3JgvA', 'dMGIodRl0BYoOv2wOf0LBQ', '6o5O9LBpFVNL8hMCeKo-zw', 'xaTy1lShKp_ObL2hXTOoLg', 'zCYXRdBM_MOJrDXcq1bcPQ', 'iw2b-ya2MuS0QZnVq5_axQ', 'du7uDASoGk4PAz76i-ip8Q', '2SKi_foeYjzDK_fuQrBSuA', 'P5Z8LlG2-7j1kMrYyRN5lw', 'tj3trbtMl3fBbVeOj4y_AA', '7GQyyA5bjiktRfziO7R4fA', '8Bk4zMtQaYuFw9zi9mi-bw', 'DbCX4n_sMMtU85KUZUT38w', '3BYSav1zltV6xbI8PBUzgw', '39AweEGLrDbGXNAJhAJt7A', '0xIk3wvPUlvouUIJ1VXl2A', 'mkrvlyzFto6c8O8iv1GxNQ']",Kimberly,457,user,htnoag58z8aJPRvoH3iPjA,"{'funny': 589, 'useful': 1315, 'cool': 760}",2009-08
